Date,Adj Close
2024-04-22,490.6251221
2024-04-23,496.4471436
2024-04-24,496.2115173
2024-04-25,494.326416
2024-04-26,499.0096436
2024-04-29,500.7768555
2024-04-30,492.8439636
2024-05-01,491.2436218
2024-05-02,495.8384399
2024-05-03,501.9845581
2024-05-06,507.1683655
2024-05-07,507.7279968
2024-05-08,507.7771301
2024-05-09,510.7028809
2024-05-10,511.3608093
2024-05-13,511.4294128
2024-05-14,513.7759399
2024-05-15,520.1380005
2024-05-16,519.067749
2024-05-17,519.8140259
2024-05-20,520.4129639
2024-05-21,521.6891479
2024-05-22,520.1871338
2024-05-23,516.3875732
2024-05-24,519.8041382
2024-05-28,520.1674194
2024-05-29,516.5249023
2024-05-30,513.0984497
2024-05-31,517.7718506
2024-06-03,518.1940308
2024-06-04,518.7732544
2024-06-05,524.9389648
2024-06-06,524.9291382
2024-06-07,524.2910156
2024-06-10,525.9108887
2024-06-11,527.1775513
2024-06-12,531.5071411
2024-06-13,532.5773926
2024-06-14,532.9014282
2024-06-17,537.1427612
2024-06-18,538.5073853
2024-06-20,537.0445557
2024-06-21,536.324585
2024-06-24,534.5811768
2024-06-25,536.6398315
2024-06-26,537.3095093
2024-06-27,538.1566162
2024-06-28,536.0388794
2024-07-01,537.1420898
2024-07-02,540.756958
2024-07-03,543.170105
2024-07-05,546.3023071
2024-07-08,546.9326782
2024-07-09,547.4645996
2024-07-10,552.8818359
2024-07-11,548.114624
2024-07-12,551.5718384
2024-07-15,553.0887451
2024-07-16,556.3686523
2024-07-17,548.567688
2024-07-18,544.3519897
2024-07-19,540.7372437
2024-07-22,546.3121338
2024-07-23,545.4552612
2024-07-24,533.0938721
2024-07-25,530.3162231
2024-07-26,536.2555542
2024-07-29,536.5708008
2024-07-30,533.8522949
2024-07-31,542.5299072
2024-08-01,534.847168
2024-08-02,524.8891602
2024-08-05,509.602417
2024-08-06,514.3007202
2024-08-07,510.8631592
2024-08-08,522.6729126
2024-08-09,524.9777832
2024-08-12,525.25354
2024-08-13,533.8917236
2024-08-14,535.5759888
2024-08-15,544.7559204
2024-08-16,545.9772339
2024-08-19,551.1975708
2024-08-20,550.3012695
2024-08-21,552.1923828
2024-08-22,547.8585205
2024-08-23,553.6796875
2024-08-26,552.3599243
2024-08-27,553.1182251
2024-08-28,549.9072876
2024-08-29,549.9564209
2024-08-30,555.2064209
2024-09-03,543.7808838
2024-09-04,542.6677856
2024-09-05,541.3479004
2024-09-06,532.2369385
2024-09-09,538.1959229
2024-09-10,540.5402222
2024-09-11,546.0856323
2024-09-12,550.6854248
2024-09-13,553.5615845
2024-09-16,554.3790283
2024-09-17,554.6055908
2024-09-18,552.9606934
2024-09-19,562.3966064
2024-09-20,561.4244995
2024-09-23,562.8273926
2024-09-24,564.4378052
2024-09-25,563.1929321
2024-09-26,565.4257813
2024-09-27,564.6057739
2024-09-30,566.8682861
2024-10-01,561.7900391
2024-10-02,562.0270996
2024-10-03,560.9996338
2024-10-04,566.0977173
2024-10-07,560.9798584
2024-10-08,566.2853394
2024-10-09,570.2077637
2024-10-10,569.2098389
2024-10-11,572.6184082
2024-10-14,577.3013916
2024-10-15,572.815979
2024-10-16,575.3057251
2024-10-17,575.3550415
2024-10-18,577.5681763
2024-10-21,576.619751
2024-10-22,576.3134155
2024-10-23,571.0474243
2024-10-24,572.2824707
2024-10-25,572.0848999
2024-10-28,573.8533936
2024-10-29,574.7821045
2024-10-30,573.0431519
2024-10-31,561.8097534
2024-11-01,564.1809082
2024-11-04,562.9656982
2024-11-05,569.7730103
2024-11-06,583.9406738
2024-11-07,588.4558716
2024-11-08,591.0048218
2024-11-11,591.5680542
2024-11-12,589.7303467
2024-11-13,590.0168457
2024-11-14,586.2229614
2024-11-15,578.7142944
2024-11-18,581.0854492
2024-11-19,583.2095947
2024-11-20,583.4072266
2024-11-21,586.5391846
2024-11-22,588.3569946
2024-11-25,590.3527832
2024-11-26,593.4353027
2024-11-27,591.637146
2024-11-29,595.312439
2024-12-02,596.3794556
2024-12-03,596.656189
2024-12-04,600.3610229
2024-12-05,599.3731079
2024-12-06,600.5092773
2024-12-09,597.4169312
2024-12-10,595.5595093
2024-12-11,600.1635132
2024-12-12,597.071106
2024-12-13,596.9525146
2024-12-16,599.5015259
2024-12-17,597.0315552
2024-12-18,579.237915
2024-12-19,579.0600586
2024-12-20,586.0151367
2024-12-23,589.5244141
2024-12-24,596.0769653
2024-12-26,596.1166382
2024-12-27,589.8416138
2024-12-30,583.1105957
2024-12-31,580.9891357
